fiscal_year,quarter,master_project_code,tenure_category,employee_count,total_employees,percentage
2024,3,MO295ILS,12 - <15,1,1,100.0
2024,3,MOAMBPMM,0 - <3,1,17,5.88
2024,3,MOAMBPMM,12 - <15,1,17,5.88
2024,3,MOAMBPMM,3 - <6,5,17,29.41
2024,3,MOAMBPMM,6 - <9,3,17,17.65
2024,3,MOAMBPMM,9 - <12,4,17,23.53
2024,3,MOAMBPMM,>15,3,17,17.65
2024,3,MOAVIMQZ,0 - <3,3,6,50.0
2024,3,MOAVIMQZ,6 - <9,2,6,33.33
2024,3,MOAVIMQZ,9 - <12,1,6,16.67
2024,3,MOBAOBI2,0 - <3,1,1,100.0
2024,3,MOINTFCL,12 - <15,1,1,100.0
2024,3,MOL017AN,9 - <12,1,1,100.0
2024,3,MOL018JN,6 - <9,1,1,100.0
2024,3,MOL099BA,3 - <6,1,3,33.33
2024,3,MOL099BA,9 - <12,1,3,33.33
2024,3,MOL099BA,>15,1,3,33.33
2024,3,MOL126NS,3 - <6,2,2,100.0
2024,3,MOL17ONA,9 - <12,1,1,100.0
2024,3,MOL18ONJ,6 - <9,1,1,100.0
2024,3,MOL196BA,3 - <6,1,1,100.0
2024,3,MOL241PM,>15,1,1,100.0
2024,3,MOL271KN,>15,1,1,100.0
2024,3,MOL295SN,12 - <15,1,1,100.0
2024,3,MOLAEHMZ,0 - <3,2,34,5.88
2024,3,MOLAEHMZ,12 - <15,4,34,11.76
2024,3,MOLAEHMZ,3 - <6,11,34,32.35
2024,3,MOLAEHMZ,6 - <9,3,34,8.82
2024,3,MOLAEHMZ,9 - <12,3,34,8.82
2024,3,MOLAEHMZ,>15,9,34,26.47
2024,3,MOLAEHMZ,Unknown,2,34,5.88
2024,3,MOLAMAM2,0 - <3,52,693,7.5
2024,3,MOLAMAM2,12 - <15,43,693,6.2
2024,3,MOLAMAM2,3 - <6,289,693,41.7
2024,3,MOLAMAM2,6 - <9,105,693,15.15
2024,3,MOLAMAM2,9 - <12,71,693,10.25
2024,3,MOLAMAM2,>15,112,693,16.16
2024,3,MOLAMAM2,Unknown,21,693,3.03
2024,3,MOLAVXIM,12 - <15,1,6,16.67
2024,3,MOLAVXIM,3 - <6,1,6,16.67
2024,3,MOLAVXIM,6 - <9,2,6,33.33
2024,3,MOLAVXIM,>15,2,6,33.33
2024,3,MOLBA042,12 - <15,2,4,50.0
2024,3,MOLBA042,6 - <9,2,4,50.0
2024,3,MOLBA100,>15,1,1,100.0
2024,3,MOLBA103,0 - <3,1,12,8.33
2024,3,MOLBA103,12 - <15,2,12,16.67
2024,3,MOLBA103,3 - <6,3,12,25.0
2024,3,MOLBA103,6 - <9,1,12,8.33
2024,3,MOLBA103,9 - <12,3,12,25.0
2024,3,MOLBA103,>15,2,12,16.67
2024,3,MOLBA104,0 - <3,1,9,11.11
2024,3,MOLBA104,12 - <15,3,9,33.33
2024,3,MOLBA104,3 - <6,3,9,33.33
2024,3,MOLBA104,9 - <12,2,9,22.22
2024,3,MOLBA236,9 - <12,1,2,50.0
2024,3,MOLBA236,>15,1,2,50.0
2024,3,MOLDCBA1,12 - <15,1,1,100.0
2024,3,MOLDCG26,3 - <6,1,1,100.0
2024,3,MOLFPBAS,3 - <6,1,1,100.0
2024,3,MOLFPCAI,12 - <15,1,8,12.5
2024,3,MOLFPCAI,3 - <6,1,8,12.5
2024,3,MOLFPCAI,6 - <9,3,8,37.5
2024,3,MOLFPCAI,9 - <12,1,8,12.5
2024,3,MOLFPCAI,>15,2,8,25.0
2024,3,MOLFPOCM,3 - <6,1,3,33.33
2024,3,MOLFPOCM,>15,2,3,66.67
2024,3,MOLFPODW,0 - <3,1,19,5.26
2024,3,MOLFPODW,12 - <15,1,19,5.26
2024,3,MOLFPODW,3 - <6,10,19,52.63
2024,3,MOLFPODW,6 - <9,3,19,15.79
2024,3,MOLFPODW,9 - <12,1,19,5.26
2024,3,MOLFPODW,>15,3,19,15.79
2024,3,MOLFPPAK,0 - <3,1,11,9.09
2024,3,MOLFPPAK,12 - <15,2,11,18.18
2024,3,MOLFPPAK,3 - <6,2,11,18.18
2024,3,MOLFPPAK,6 - <9,2,11,18.18
2024,3,MOLFPPAK,9 - <12,2,11,18.18
2024,3,MOLFPPAK,>15,2,11,18.18
2024,3,MOLFPPSC,12 - <15,2,8,25.0
2024,3,MOLFPPSC,6 - <9,1,8,12.5
2024,3,MOLFPPSC,9 - <12,2,8,25.0
2024,3,MOLFPPSC,>15,3,8,37.5
2024,3,MOLH3PB5,12 - <15,2,9,22.22
2024,3,MOLH3PB5,>15,5,9,55.56
2024,3,MOLH3PB5,Unknown,2,9,22.22
2024,3,MOLIAOF,0 - <3,1,2,50.0
2024,3,MOLIAOF,3 - <6,1,2,50.0
2024,3,MOLIAOF1,0 - <3,1,2,50.0
2024,3,MOLIAOF1,3 - <6,1,2,50.0
2024,3,MOLIAON1,>15,1,1,100.0
2024,3,MOLIAONS,>15,2,2,100.0
2024,3,MOLIDYWD,Unknown,1,1,100.0
2024,3,MOLIGCMC,>15,1,1,100.0
2024,3,MOLINFCH,12 - <15,1,4,25.0
2024,3,MOLINFCH,3 - <6,1,4,25.0
2024,3,MOLINFCH,6 - <9,2,4,50.0
2024,3,MOLINFMO,0 - <3,18,112,16.07
2024,3,MOLINFMO,12 - <15,6,112,5.36
2024,3,MOLINFMO,3 - <6,61,112,54.46
2024,3,MOLINFMO,6 - <9,16,112,14.29
2024,3,MOLINFMO,9 - <12,7,112,6.25
2024,3,MOLINFMO,>15,4,112,3.57
2024,3,MOLINFOP,0 - <3,22,414,5.31
2024,3,MOLINFOP,12 - <15,37,414,8.94
2024,3,MOLINFOP,3 - <6,105,414,25.36
2024,3,MOLINFOP,6 - <9,53,414,12.8
2024,3,MOLINFOP,9 - <12,63,414,15.22
2024,3,MOLINFOP,>15,115,414,27.78
2024,3,MOLINFOP,Unknown,19,414,4.59
2024,3,MOLINFPN,6 - <9,2,9,22.22
2024,3,MOLINFPN,>15,7,9,77.78
2024,3,MOLISTAR,0 - <3,1,11,9.09
2024,3,MOLISTAR,3 - <6,4,11,36.36
2024,3,MOLISTAR,6 - <9,1,11,9.09
2024,3,MOLISTAR,9 - <12,1,11,9.09
2024,3,MOLISTAR,>15,4,11,36.36
2024,3,MOLLTMLZ,3 - <6,5,5,100.0
2024,3,MOLMRMLZ,0 - <3,6,67,8.96
2024,3,MOLMRMLZ,12 - <15,2,67,2.99
2024,3,MOLMRMLZ,3 - <6,34,67,50.75
2024,3,MOLMRMLZ,6 - <9,10,67,14.93
2024,3,MOLMRMLZ,9 - <12,3,67,4.48
2024,3,MOLMRMLZ,>15,12,67,17.91
2024,3,MOLNGMLZ,0 - <3,3,31,9.68
2024,3,MOLNGMLZ,12 - <15,2,31,6.45
2024,3,MOLNGMLZ,3 - <6,11,31,35.48
2024,3,MOLNGMLZ,6 - <9,5,31,16.13
2024,3,MOLNGMLZ,9 - <12,2,31,6.45
2024,3,MOLNGMLZ,>15,4,31,12.9
2024,3,MOLNGMLZ,Unknown,4,31,12.9
2024,3,MOLPGCLM,3 - <6,1,3,33.33
2024,3,MOLPGCLM,9 - <12,1,3,33.33
2024,3,MOLPGCLM,>15,1,3,33.33
2024,3,MOLS2IST,3 - <6,1,1,100.0
2024,3,MOLSAGRC,>15,1,1,100.0
2024,3,MOLSAPON,>15,1,1,100.0
2024,3,MOLSASTP,3 - <6,1,2,50.0
2024,3,MOLSASTP,6 - <9,1,2,50.0
2024,3,MOLSIICS,12 - <15,1,2,50.0
2024,3,MOLSIICS,6 - <9,1,2,50.0
2024,3,MOLSPCON,Unknown,3,3,100.0
2024,3,MOLSRMLZ,0 - <3,2,11,18.18
2024,3,MOLSRMLZ,3 - <6,8,11,72.73
2024,3,MOLSRMLZ,6 - <9,1,11,9.09
2024,3,MOLTY2SP,3 - <6,1,2,50.0
2024,3,MOLTY2SP,>15,1,2,50.0
2024,3,MOLVOMLZ,0 - <3,1,6,16.67
2024,3,MOLVOMLZ,3 - <6,4,6,66.67
2024,3,MOLVOMLZ,>15,1,6,16.67
2024,3,MOMPTMQZ,0 - <3,8,80,10.0
2024,3,MOMPTMQZ,12 - <15,5,80,6.25
2024,3,MOMPTMQZ,3 - <6,40,80,50.0
2024,3,MOMPTMQZ,6 - <9,12,80,15.0
2024,3,MOMPTMQZ,9 - <12,3,80,3.75
2024,3,MOMPTMQZ,>15,6,80,7.5
2024,3,MOMPTMQZ,Unknown,6,80,7.5
2024,3,MOMRWMQZ,0 - <3,3,31,9.68
2024,3,MOMRWMQZ,12 - <15,1,31,3.23
2024,3,MOMRWMQZ,3 - <6,14,31,45.16
2024,3,MOMRWMQZ,6 - <9,7,31,22.58
2024,3,MOMRWMQZ,9 - <12,2,31,6.45
2024,3,MOMRWMQZ,>15,4,31,12.9
2024,3,MOUDTMQZ,0 - <3,1,6,16.67
2024,3,MOUDTMQZ,3 - <6,3,6,50.0
2024,3,MOUDTMQZ,6 - <9,2,6,33.33
2024,3,MS3CPZ51,0 - <3,4,37,10.81
2024,3,MS3CPZ51,12 - <15,5,37,13.51
2024,3,MS3CPZ51,3 - <6,15,37,40.54
2024,3,MS3CPZ51,6 - <9,8,37,21.62
2024,3,MS3CPZ51,9 - <12,3,37,8.11
2024,3,MS3CPZ51,>15,2,37,5.41
2024,3,MS3PCHZ2,12 - <15,2,26,7.69
2024,3,MS3PCHZ2,3 - <6,2,26,7.69
2024,3,MS3PCHZ2,6 - <9,10,26,38.46
2024,3,MS3PCHZ2,9 - <12,5,26,19.23
2024,3,MS3PCHZ2,>15,5,26,19.23
2024,3,MS3PCHZ2,Unknown,2,26,7.69
2024,3,MSABAPST,0 - <3,3,54,5.56
2024,3,MSABAPST,12 - <15,1,54,1.85
2024,3,MSABAPST,3 - <6,9,54,16.67
2024,3,MSABAPST,6 - <9,6,54,11.11
2024,3,MSABAPST,9 - <12,7,54,12.96
2024,3,MSABAPST,>15,12,54,22.22
2024,3,MSABAPST,Unknown,16,54,29.63
2024,3,MSACEH31,0 - <3,3,56,5.36
2024,3,MSACEH31,12 - <15,6,56,10.71
2024,3,MSACEH31,3 - <6,19,56,33.93
2024,3,MSACEH31,6 - <9,12,56,21.43
2024,3,MSACEH31,9 - <12,13,56,23.21
2024,3,MSACEH31,>15,3,56,5.36
2024,3,MSAERHYD,0 - <3,5,59,8.47
2024,3,MSAERHYD,12 - <15,6,59,10.17
2024,3,MSAERHYD,3 - <6,22,59,37.29
2024,3,MSAERHYD,6 - <9,9,59,15.25
2024,3,MSAERHYD,9 - <12,8,59,13.56
2024,3,MSAERHYD,>15,8,59,13.56
2024,3,MSAERHYD,Unknown,1,59,1.69
2024,3,MSAGBM24,0 - <3,1,28,3.57
2024,3,MSAGBM24,12 - <15,3,28,10.71
2024,3,MSAGBM24,3 - <6,10,28,35.71
2024,3,MSAGBM24,6 - <9,6,28,21.43
2024,3,MSAGBM24,9 - <12,5,28,17.86
2024,3,MSAGBM24,>15,3,28,10.71
2024,3,MSAGCM24,3 - <6,16,18,88.89
2024,3,MSAGCM24,>15,2,18,11.11
2024,3,MSAGRM24,12 - <15,2,18,11.11
2024,3,MSAGRM24,3 - <6,8,18,44.44
2024,3,MSAGRM24,6 - <9,4,18,22.22
2024,3,MSAGRM24,9 - <12,2,18,11.11
2024,3,MSAGRM24,>15,2,18,11.11
2024,3,MSASKH31,0 - <3,1,8,12.5
2024,3,MSASKH31,3 - <6,2,8,25.0
2024,3,MSASKH31,6 - <9,1,8,12.5
2024,3,MSASKH31,9 - <12,1,8,12.5
2024,3,MSASKH31,>15,2,8,25.0
2024,3,MSASKH31,Unknown,1,8,12.5
2024,3,MSCAGSTP,0 - <3,1,4,25.0
2024,3,MSCAGSTP,3 - <6,2,4,50.0
2024,3,MSCAGSTP,9 - <12,1,4,25.0
2024,3,MSCCLAHD,3 - <6,1,2,50.0
2024,3,MSCCLAHD,9 - <12,1,2,50.0
2024,3,MSCCLCM1,12 - <15,1,10,10.0
2024,3,MSCCLCM1,3 - <6,2,10,20.0
2024,3,MSCCLCM1,6 - <9,4,10,40.0
2024,3,MSCCLCM1,9 - <12,2,10,20.0
2024,3,MSCCLCM1,>15,1,10,10.0
2024,3,MSCCLCM2,12 - <15,1,12,8.33
2024,3,MSCCLCM2,3 - <6,3,12,25.0
2024,3,MSCCLCM2,6 - <9,5,12,41.67
2024,3,MSCCLCM2,9 - <12,2,12,16.67
2024,3,MSCCLCM2,>15,1,12,8.33
2024,3,MSCCNHST,0 - <3,3,97,3.09
2024,3,MSCCNHST,12 - <15,1,97,1.03
2024,3,MSCCNHST,3 - <6,47,97,48.45
2024,3,MSCCNHST,6 - <9,18,97,18.56
2024,3,MSCCNHST,9 - <12,18,97,18.56
2024,3,MSCCNHST,>15,9,97,9.28
2024,3,MSCCNHST,Unknown,1,97,1.03
2024,3,MSCDISTP,12 - <15,1,6,16.67
2024,3,MSCDISTP,3 - <6,3,6,50.0
2024,3,MSCDISTP,9 - <12,2,6,33.33
2024,3,MSCDRHYD,12 - <15,1,5,20.0
2024,3,MSCDRHYD,6 - <9,1,5,20.0
2024,3,MSCDRHYD,9 - <12,2,5,40.0
2024,3,MSCDRHYD,>15,1,5,20.0
2024,3,MSCECSCH,0 - <3,4,7,57.14
2024,3,MSCECSCH,3 - <6,2,7,28.57
2024,3,MSCECSCH,6 - <9,1,7,14.29
2024,3,MSCECSH1,0 - <3,14,87,16.09
2024,3,MSCECSH1,12 - <15,5,87,5.75
2024,3,MSCECSH1,3 - <6,31,87,35.63
2024,3,MSCECSH1,6 - <9,17,87,19.54
2024,3,MSCECSH1,9 - <12,15,87,17.24
2024,3,MSCECSH1,>15,5,87,5.75
2024,3,MSCECSH2,0 - <3,2,15,13.33
2024,3,MSCECSH2,12 - <15,1,15,6.67
2024,3,MSCECSH2,3 - <6,4,15,26.67
2024,3,MSCECSH2,6 - <9,3,15,20.0
2024,3,MSCECSH2,9 - <12,4,15,26.67
2024,3,MSCECSH2,>15,1,15,6.67
2024,3,MSCECSJ1,0 - <3,1,3,33.33
2024,3,MSCECSJ1,3 - <6,1,3,33.33
2024,3,MSCECSJ1,>15,1,3,33.33
2024,3,MSCECSM1,0 - <3,2,13,15.38
2024,3,MSCECSM1,3 - <6,2,13,15.38
2024,3,MSCECSM1,6 - <9,3,13,23.08
2024,3,MSCECSM1,9 - <12,5,13,38.46
2024,3,MSCECSM1,>15,1,13,7.69
2024,3,MSCECSN1,0 - <3,1,7,14.29
2024,3,MSCECSN1,3 - <6,6,7,85.71
2024,3,MSCECSSI,0 - <3,3,21,14.29
2024,3,MSCECSSI,3 - <6,17,21,80.95
2024,3,MSCECSSI,6 - <9,1,21,4.76
2024,3,MSCECST2,0 - <3,3,24,12.5
2024,3,MSCECST2,3 - <6,19,24,79.17
2024,3,MSCECST2,6 - <9,2,24,8.33
2024,3,MSCECST3,0 - <3,5,16,31.25
2024,3,MSCECST3,3 - <6,10,16,62.5
2024,3,MSCECST3,6 - <9,1,16,6.25
2024,3,MSCEHSTP,0 - <3,1,93,1.08
2024,3,MSCEHSTP,12 - <15,6,93,6.45
2024,3,MSCEHSTP,3 - <6,37,93,39.78
2024,3,MSCEHSTP,6 - <9,19,93,20.43
2024,3,MSCEHSTP,9 - <12,12,93,12.9
2024,3,MSCEHSTP,>15,18,93,19.35
2024,3,MSCELS3D,0 - <3,4,39,10.26
2024,3,MSCELS3D,12 - <15,2,39,5.13
2024,3,MSCELS3D,3 - <6,13,39,33.33
2024,3,MSCELS3D,6 - <9,7,39,17.95
2024,3,MSCELS3D,9 - <12,4,39,10.26
2024,3,MSCELS3D,>15,9,39,23.08
2024,3,MSCERPSZ,12 - <15,1,20,5.0
2024,3,MSCERPSZ,3 - <6,6,20,30.0
2024,3,MSCERPSZ,9 - <12,3,20,15.0
2024,3,MSCERPSZ,>15,8,20,40.0
2024,3,MSCERPSZ,Unknown,2,20,10.0
2024,3,MSCFEGPM,0 - <3,10,49,20.41
2024,3,MSCFEGPM,12 - <15,5,49,10.2
2024,3,MSCFEGPM,3 - <6,15,49,30.61
2024,3,MSCFEGPM,6 - <9,6,49,12.24
2024,3,MSCFEGPM,9 - <12,6,49,12.24
2024,3,MSCFEGPM,>15,6,49,12.24
2024,3,MSCFEGPM,Unknown,1,49,2.04
2024,3,MSCFPPST,3 - <6,2,12,16.67
2024,3,MSCFPPST,6 - <9,5,12,41.67
2024,3,MSCFPPST,9 - <12,3,12,25.0
2024,3,MSCFPPST,>15,2,12,16.67
2024,3,MSCFSCTP,0 - <3,6,18,33.33
2024,3,MSCFSCTP,12 - <15,2,18,11.11
2024,3,MSCFSCTP,3 - <6,6,18,33.33
2024,3,MSCFSCTP,6 - <9,2,18,11.11
2024,3,MSCFSCTP,9 - <12,1,18,5.56
2024,3,MSCFSCTP,>15,1,18,5.56
2024,3,MSCFSFPS,0 - <3,3,31,9.68
2024,3,MSCFSFPS,12 - <15,4,31,12.9
2024,3,MSCFSFPS,3 - <6,10,31,32.26
2024,3,MSCFSFPS,6 - <9,2,31,6.45
2024,3,MSCFSFPS,9 - <12,8,31,25.81
2024,3,MSCFSFPS,>15,4,31,12.9
2024,3,MSCGIHYD,0 - <3,2,59,3.39
2024,3,MSCGIHYD,12 - <15,9,59,15.25
2024,3,MSCGIHYD,3 - <6,22,59,37.29
2024,3,MSCGIHYD,6 - <9,13,59,22.03
2024,3,MSCGIHYD,9 - <12,4,59,6.78
2024,3,MSCGIHYD,>15,9,59,15.25
2024,3,MSCHNWEB,9 - <12,1,1,100.0
2024,3,MSCIDHZ3,0 - <3,1,14,7.14
2024,3,MSCIDHZ3,12 - <15,2,14,14.29
2024,3,MSCIDHZ3,3 - <6,4,14,28.57
2024,3,MSCIDHZ3,6 - <9,4,14,28.57
2024,3,MSCIDHZ3,9 - <12,2,14,14.29
2024,3,MSCIDHZ3,>15,1,14,7.14
2024,3,MSCIOH31,12 - <15,7,79,8.86
2024,3,MSCIOH31,3 - <6,22,79,27.85
2024,3,MSCIOH31,6 - <9,17,79,21.52
2024,3,MSCIOH31,9 - <12,13,79,16.46
2024,3,MSCIOH31,>15,11,79,13.92
2024,3,MSCIOH31,Unknown,9,79,11.39
2024,3,MSCISCS1,0 - <3,3,25,12.0
2024,3,MSCISCS1,3 - <6,12,25,48.0
2024,3,MSCISCS1,6 - <9,5,25,20.0
2024,3,MSCISCS1,9 - <12,3,25,12.0
2024,3,MSCISCS1,>15,1,25,4.0
2024,3,MSCISCS1,Unknown,1,25,4.0
2024,3,MSCLBZOP,0 - <3,1,51,1.96
2024,3,MSCLBZOP,12 - <15,8,51,15.69
2024,3,MSCLBZOP,3 - <6,9,51,17.65
2024,3,MSCLBZOP,6 - <9,5,51,9.8
2024,3,MSCLBZOP,9 - <12,5,51,9.8
2024,3,MSCLBZOP,>15,15,51,29.41
2024,3,MSCLBZOP,Unknown,8,51,15.69
2024,3,MSCLEHYD,0 - <3,1,10,10.0
2024,3,MSCLEHYD,3 - <6,2,10,20.0
2024,3,MSCLEHYD,9 - <12,3,10,30.0
2024,3,MSCLEHYD,>15,4,10,40.0
2024,3,MSCMXHDP,0 - <3,2,12,16.67
2024,3,MSCMXHDP,12 - <15,2,12,16.67
2024,3,MSCMXHDP,6 - <9,1,12,8.33
2024,3,MSCMXHDP,9 - <12,2,12,16.67
2024,3,MSCMXHDP,>15,5,12,41.67
2024,3,MSCNCBSZ,0 - <3,12,94,12.77
2024,3,MSCNCBSZ,12 - <15,1,94,1.06
2024,3,MSCNCBSZ,3 - <6,57,94,60.64
2024,3,MSCNCBSZ,6 - <9,12,94,12.77
2024,3,MSCNCBSZ,9 - <12,8,94,8.51
2024,3,MSCNCBSZ,>15,3,94,3.19
2024,3,MSCNCBSZ,Unknown,1,94,1.06
2024,3,MSCNCGZ1,12 - <15,2,10,20.0
2024,3,MSCNCGZ1,3 - <6,4,10,40.0
2024,3,MSCNCGZ1,6 - <9,1,10,10.0
2024,3,MSCNCGZ1,9 - <12,2,10,20.0
2024,3,MSCNCGZ1,>15,1,10,10.0
2024,3,MSCNCHDZ,0 - <3,9,179,5.03
2024,3,MSCNCHDZ,12 - <15,1,179,0.56
2024,3,MSCNCHDZ,3 - <6,57,179,31.84
2024,3,MSCNCHDZ,6 - <9,9,179,5.03
2024,3,MSCNCHDZ,9 - <12,9,179,5.03
2024,3,MSCNCHDZ,>15,3,179,1.68
2024,3,MSCNCHDZ,Unknown,91,179,50.84
2024,3,MSCNCINZ,0 - <3,2,15,13.33
2024,3,MSCNCINZ,3 - <6,12,15,80.0
2024,3,MSCNCINZ,9 - <12,1,15,6.67
2024,3,MSCNCJPZ,0 - <3,1,12,8.33
2024,3,MSCNCJPZ,3 - <6,10,12,83.33
2024,3,MSCNCJPZ,9 - <12,1,12,8.33
2024,3,MSCNCPN3,0 - <3,2,33,6.06
2024,3,MSCNCPN3,12 - <15,4,33,12.12
2024,3,MSCNCPN3,3 - <6,8,33,24.24
2024,3,MSCNCPN3,6 - <9,9,33,27.27
2024,3,MSCNCPN3,9 - <12,4,33,12.12
2024,3,MSCNCPN3,>15,6,33,18.18
2024,3,MSCNXHRM,0 - <3,1,6,16.67
2024,3,MSCNXHRM,12 - <15,1,6,16.67
2024,3,MSCNXHRM,3 - <6,2,6,33.33
2024,3,MSCNXHRM,9 - <12,2,6,33.33
2024,3,MSCOGH31,12 - <15,1,8,12.5
2024,3,MSCOGH31,3 - <6,7,8,87.5
2024,3,MSCOMSTP,3 - <6,6,8,75.0
2024,3,MSCOMSTP,9 - <12,2,8,25.0
2024,3,MSCPECMP,12 - <15,2,29,6.9
2024,3,MSCPECMP,3 - <6,7,29,24.14
2024,3,MSCPECMP,6 - <9,3,29,10.34
2024,3,MSCPECMP,9 - <12,5,29,17.24
2024,3,MSCPECMP,>15,10,29,34.48
2024,3,MSCPECMP,Unknown,2,29,6.9
2024,3,MSCPRHST,0 - <3,7,201,3.48
2024,3,MSCPRHST,12 - <15,13,201,6.47
2024,3,MSCPRHST,3 - <6,67,201,33.33
2024,3,MSCPRHST,6 - <9,64,201,31.84
2024,3,MSCPRHST,9 - <12,36,201,17.91
2024,3,MSCPRHST,>15,14,201,6.97
2024,3,MSCPSCHD,12 - <15,1,6,16.67
2024,3,MSCPSCHD,3 - <6,1,6,16.67
2024,3,MSCPSCHD,6 - <9,4,6,66.67
2024,3,MSCPSHSP,12 - <15,2,30,6.67
2024,3,MSCPSHSP,3 - <6,6,30,20.0
2024,3,MSCPSHSP,6 - <9,12,30,40.0
2024,3,MSCPSHSP,9 - <12,7,30,23.33
2024,3,MSCPSHSP,>15,3,30,10.0
2024,3,MSCPSHZ3,0 - <3,1,8,12.5
2024,3,MSCPSHZ3,3 - <6,3,8,37.5
2024,3,MSCPSHZ3,6 - <9,4,8,50.0
2024,3,MSCPSMCT,0 - <3,1,3,33.33
2024,3,MSCPSMCT,3 - <6,1,3,33.33
2024,3,MSCPSMCT,9 - <12,1,3,33.33
2024,3,MSCPSPAD,0 - <3,2,5,40.0
2024,3,MSCPSPAD,3 - <6,2,5,40.0
2024,3,MSCPSPAD,6 - <9,1,5,20.0
2024,3,MSCPSPZ1,0 - <3,2,14,14.29
2024,3,MSCPSPZ1,3 - <6,2,14,14.29
2024,3,MSCPSPZ1,6 - <9,3,14,21.43
2024,3,MSCPSPZ1,9 - <12,5,14,35.71
2024,3,MSCPSPZ1,>15,2,14,14.29
2024,3,MSCPXSRP,12 - <15,1,13,7.69
2024,3,MSCPXSRP,3 - <6,2,13,15.38
2024,3,MSCPXSRP,6 - <9,2,13,15.38
2024,3,MSCPXSRP,9 - <12,2,13,15.38
2024,3,MSCPXSRP,>15,4,13,30.77
2024,3,MSCPXSRP,Unknown,2,13,15.38
2024,3,MSCRM1GP,0 - <3,1,61,1.64
2024,3,MSCRM1GP,12 - <15,10,61,16.39
2024,3,MSCRM1GP,3 - <6,21,61,34.43
2024,3,MSCRM1GP,6 - <9,7,61,11.48
2024,3,MSCRM1GP,9 - <12,10,61,16.39
2024,3,MSCRM1GP,>15,12,61,19.67
2024,3,MSCRMMP4,3 - <6,8,11,72.73
2024,3,MSCRMMP4,6 - <9,2,11,18.18
2024,3,MSCRMMP4,>15,1,11,9.09
2024,3,MSCRMOP1,12 - <15,1,2,50.0
2024,3,MSCRMOP1,>15,1,2,50.0
2024,3,MSCSBSTP,0 - <3,8,43,18.6
2024,3,MSCSBSTP,12 - <15,3,43,6.98
2024,3,MSCSBSTP,3 - <6,24,43,55.81
2024,3,MSCSBSTP,6 - <9,5,43,11.63
2024,3,MSCSBSTP,9 - <12,1,43,2.33
2024,3,MSCSBSTP,>15,2,43,4.65
2024,3,MSCSCHZ5,0 - <3,1,19,5.26
2024,3,MSCSCHZ5,12 - <15,3,19,15.79
2024,3,MSCSCHZ5,3 - <6,5,19,26.32
2024,3,MSCSCHZ5,6 - <9,6,19,31.58
2024,3,MSCSCHZ5,9 - <12,4,19,21.05
2024,3,MSCSCPH1,0 - <3,3,46,6.52
2024,3,MSCSCPH1,12 - <15,3,46,6.52
2024,3,MSCSCPH1,3 - <6,14,46,30.43
2024,3,MSCSCPH1,6 - <9,10,46,21.74
2024,3,MSCSCPH1,9 - <12,10,46,21.74
2024,3,MSCSCPH1,>15,6,46,13.04
2024,3,MSCSFOH3,0 - <3,17,79,21.52
2024,3,MSCSFOH3,12 - <15,3,79,3.8
2024,3,MSCSFOH3,3 - <6,22,79,27.85
2024,3,MSCSFOH3,6 - <9,19,79,24.05
2024,3,MSCSFOH3,9 - <12,8,79,10.13
2024,3,MSCSFOH3,>15,9,79,11.39
2024,3,MSCSFOH3,Unknown,1,79,1.27
2024,3,MSCSFOM2,0 - <3,1,10,10.0
2024,3,MSCSFOM2,3 - <6,3,10,30.0
2024,3,MSCSFOM2,6 - <9,5,10,50.0
2024,3,MSCSFOM2,>15,1,10,10.0
2024,3,MSCSME15,0 - <3,10,100,10.0
2024,3,MSCSME15,12 - <15,18,100,18.0
2024,3,MSCSME15,3 - <6,23,100,23.0
2024,3,MSCSME15,6 - <9,21,100,21.0
2024,3,MSCSME15,9 - <12,9,100,9.0
2024,3,MSCSME15,>15,17,100,17.0
2024,3,MSCSME15,Unknown,2,100,2.0
2024,3,MSCSOSTP,0 - <3,2,15,13.33
2024,3,MSCSOSTP,3 - <6,11,15,73.33
2024,3,MSCSOSTP,6 - <9,1,15,6.67
2024,3,MSCSOSTP,>15,1,15,6.67
2024,3,MSCSPSTP,0 - <3,1,14,7.14
2024,3,MSCSPSTP,3 - <6,9,14,64.29
2024,3,MSCSPSTP,9 - <12,2,14,14.29
2024,3,MSCSPSTP,>15,2,14,14.29
2024,3,MSCSSCEP,0 - <3,8,27,29.63
2024,3,MSCSSCEP,12 - <15,1,27,3.7
2024,3,MSCSSCEP,3 - <6,11,27,40.74
2024,3,MSCSSCEP,6 - <9,2,27,7.41
2024,3,MSCSSCEP,9 - <12,2,27,7.41
2024,3,MSCSSCEP,>15,3,27,11.11
2024,3,MSCSSH31,0 - <3,2,12,16.67
2024,3,MSCSSH31,3 - <6,6,12,50.0
2024,3,MSCSSH31,6 - <9,3,12,25.0
2024,3,MSCSSH31,9 - <12,1,12,8.33
2024,3,MSCSSWPM,>15,2,2,100.0
2024,3,MSCSTSTP,0 - <3,2,27,7.41
2024,3,MSCSTSTP,12 - <15,3,27,11.11
2024,3,MSCSTSTP,3 - <6,12,27,44.44
2024,3,MSCSTSTP,6 - <9,3,27,11.11
2024,3,MSCSTSTP,9 - <12,5,27,18.52
2024,3,MSCSTSTP,>15,2,27,7.41
2024,3,MSCSWDUX,12 - <15,1,3,33.33
2024,3,MSCSWDUX,3 - <6,2,3,66.67
2024,3,MSCXDHYD,0 - <3,10,61,16.39
